-43
-46
-42
-36
-58
-43
-42
-48
-35
-58
-49
-43
-35
-43
-37
-44
-40
-49
-37
-48
-43
-39
-34
-36
-51
-43
-46
-52
-43
-41
-41
-36
-29
-26
-45
-42
-41
-42
-42
-42
-57
-42
-39
-39
-41
-49
-46
-35
-40
-34
-44
-38
-42
-49
-53
-53
-44
-46
-51
-47
-43
-35
-51
-49
-46
-47
-36
-46
-31
-42
-52
-43
-49
-42
-36
-45
-42
-51
-34
-40
-39
-40
-60
-36
-36
-39
-37
-47
-38
-36
-50
-55
-40
-44
-40
-43
-35
-37
-36
-53
-45
-47
-41
-41
-53
-43
-47
-45
-43
-40
-41
-36
-36
-41
-38
-49
-40
-48
-39
-46
-42
-41
-48
-57
-49
-40
-50
-31
-41
-40
-42
-37
-43
-49
-36
-49
-39
-46
-49
-45
-34
-58
-58
-40
-43
-32
-35
-35
-40
-39
-48
-41
-51
-51
-52
-36
-45
-49
-51
-38
-39
-58
-54
-34
-37
-36
-36
-40
-46
-40
-52
-50
-37
-34
-41
-52
-35
-40
-53
-37
-42
-48
-49
-47
-42
-44
-35
-44
-52
-39
-38
-55
-52
-52
-59
-45
-47
-37
-54
-34
-44
-36
-33
-45
-44
-46
-40
-39
-38
-40
-33
-40
-47
-33
-46
-40
-41
-44
-41
-36
-38
-39
-46
-52
-49
-41
-40
-46
-47
-31
-61
-36
-46
-32
-39
-44
-51
-51
-38
-49
-41
-43
-48
-50
-38
-42
-40
-37
-43
-45
-37
-41
-47
-43
-45
-43
-54
-35
-42
-47
-48
-44
-48
-39
-45
-41
-49
-41
-45
-38
-43
-46
-33
-55
-36
-55
-30
-41
-45
-43
-41
-46
-37
-41
-35
-42
-41
-45
-53
-57
-46
-36
-43
-47
-37
-40
-43
-51
-38
-55
-49
-38
-45
-44
-45
-39
-50
-49
-42
-47
-43
-44
-45
-38
-47
-43
-43
-41
-44
-43
-36
-46
-35
-34
-43
-58
-51
-43
-42
-49
-41
-40
-52
-47
-38
-41
-43
-53
-53
-43
-33
-43
-38
-46
-51
-54
-38
-48
-47
-52
-33
-53
-44
-46
-42
-42
-47
-37
-33
-33
-32
-49
-46
-47
-33
-53
-41
-38
-41
-50
-45
-53
-44
-49
-46
-45
-35
-44
-49
-48
-35
-38
-43
-41
-34
-42
-39
-44
-37
-51
-35
-45
-47
-48
-43
-46
-45
-45
-48
-43
-52
-52
-30
-62
-53
-40
-41
-45
-53
-41
-34
-55
-37
-45
-41
-36
-32
-39
-49
-42
-50
-49
-42
-50
-47
-46
-52
-51
-45
-52
-41
-35
-44
-38
-44
-35
-27
-44
-38
-49
-47
-40
-46
-39
-53
-53
-50
-35
-46
-42
-44
-40
-53
-55
-40
-43
-34
-42
-46
-53
-46
-57
-43
-56
-53
-47
-44
-46
-43
-35
-53
-39
-46
-50
-48
-33
-43
-44
-42
-44
-41
-58
-39
-46
-40
-48
-53
-42
-39
-45
-40
-46
-43
-41
-47
-41
-50
-41
-41
-43
-49
-33
-50
-37
-46
-48
-47
-40
-47
-40
-46
-43
-63
-45
-36
-34
-39
-35
-40
-36
-40
-38
-49
-44
-52
-35
-50
-41
-41
-43
-36
-34
-53
-37
-44
-44
-40
-55
-40
-56
-44
-47
-41
-35
-34
-41
-43
-36
-47
-41
-44
-45
-37
-54
-53
-47
-36
-56
-48
-38
-47
-38
-38
-31
-55
-37
-40
-43
-49
-39
-44
-51
-51
-45
-42
-36
-33
-38
-40
-44
-41
-46
-50
-51
-47
-46
-43
-49
-51
-49
-45
-37
-54
-44
-44
-38
-41
-47
-45
-46
-56
-41
-45
-30
-48
-45
-43
-46
-41
-45
-40
-48
-44
-34
-49
-48
-47
-42
-45
-47
-41
-47
-48
-43
-33
-36
-39
-38
-39
-36
-36
-38
-36
-32
-43
-40
-50
-38
-47
-49
-49
-45
-38
-38
-45
-29
-37
-44
-39
-35
-37
-47
-45
-47
-37
-39
-44
-33
-40
-37
-36
-41
-44
-43
-39
-51
-52
-49
-47
-44
-44
-46
-41
-49
-46
-38
-43
-36
-41
-39
-45
-43
-43
-43
-44
-44
-51
-53
-54
-42
-50
-43
-46
-42
-39
-49
-36
-46
-54
-44
-37
-39
-46
-38
-40
-44
-38
-45
-55
-43
-49
-47
-52
-49
-32
-49
-42
-46
-40
-37
-36
-44
-35
-44
-34
-44
